3274
                 0.0                  0.0
     9.999778783e-13                  0.0
     3.398281656e-12                  0.0
     5.796585434e-12                  0.0
     1.165900709e-11                  0.0
      1.53895785e-11                  0.0
     2.347255723e-11                  0.0
     3.217726086e-11                  0.0
     4.088196448e-11                  0.0
     5.829148275e-11                  0.0
     9.311051929e-11                  0.0
     1.148724449e-10                  0.0
     1.661683013e-10                  0.0
     2.249254116e-10                  0.0
     3.211217958e-10                  0.0
     4.586213631e-10                  0.0
     5.723160834e-10                  0.0
      7.30067562e-10                  0.0
     8.352352143e-10                  0.0
     9.404028667e-10                  0.0
     1.103483749e-09                  0.0
      1.18502419e-09                  0.0
     1.348105072e-09                  0.0
     1.511185954e-09                  0.0
     1.592726395e-09                  0.0
     1.786717996e-09                  0.0
     1.980709596e-09                  0.0
     2.110037367e-09                  0.0
     2.239365138e-09                  0.0
     2.368692908e-09                  0.0
     2.498020679e-09                  0.0
     2.810681243e-09                  0.0
     2.994014037e-09                  0.0
      3.17734683e-09                  0.0
     3.360679623e-09                  0.0
     3.544012417e-09                  0.0
      3.72734521e-09                  0.0
     3.910678004e-09                  0.0
     4.094010797e-09                  0.0
     4.400986575e-09                  0.0
     4.554474464e-09                  0.0
     4.707962353e-09                  0.0
     5.014938131e-09                  0.0
      5.32191391e-09                  0.0
     5.628889688e-09                  0.0
     5.935865466e-09                  0.0
     6.242841244e-09                  0.0
     6.549817022e-09                  0.0
     6.754467541e-09                  0.0
      6.95911806e-09                  0.0
     7.368419097e-09                  0.0
     7.777720135e-09                  0.0
     8.187021172e-09                  0.0
      8.59632221e-09                  0.0
     9.005623247e-09                  0.0
     9.414924285e-09                  0.0
     9.824225322e-09                  0.0
     1.023352636e-08                  0.0
      1.06428274e-08                  0.0
     1.146142947e-08                  0.0
     1.228003155e-08                  0.0
     1.268933258e-08                  0.0
     1.309863362e-08                  0.0
      1.39172357e-08                  0.0
     1.432653673e-08                  0.0
     1.473583777e-08                  0.0
     1.555443985e-08                  0.0
     1.637304192e-08                  0.0
       1.7191644e-08                  0.0
     1.801024607e-08                  0.0
     1.882884815e-08                  0.0
     1.964745022e-08                  0.0
      2.04660523e-08                  0.0
     2.128465437e-08                  0.0
     2.292185863e-08                  0.0
     2.455906289e-08                  0.0
     2.537766497e-08                  0.0
     2.619626704e-08                  0.0
     2.783347131e-08                  0.0
     2.865207338e-08                  0.0
     2.947067546e-08                  0.0
     3.110787972e-08                  0.0
     3.274508398e-08                  0.0
     3.438228824e-08                  0.0
      3.60194925e-08                  0.0
     3.765669676e-08                  0.0
     3.929390102e-08                  0.0
     4.093110528e-08                  0.0
     4.256830954e-08                  0.0
     4.584271807e-08                  0.0
     4.911712659e-08                  0.0
     5.075433085e-08                  0.0
     5.239153511e-08                  0.0
     5.566594363e-08                  0.0
     5.894035215e-08                  0.0
     6.221476068e-08                  0.0
     6.385196494e-08                  0.0
      6.54891692e-08                  0.0
     6.876357772e-08                  0.0
     7.203798624e-08                  0.0
     7.531239476e-08                  0.0
     7.858680329e-08                  0.0
     8.186121181e-08                  0.0
     8.513562033e-08                  0.0
     9.168443726e-08                  0.0
      9.82332542e-08                  0.0
     1.015076627e-07                  0.0
     1.047820712e-07                  0.0
     1.113308882e-07                  0.0
     1.178797051e-07                  0.0
      1.24428522e-07                  0.0
      1.30977339e-07                  0.0
     1.375261559e-07                  0.0
     1.440749728e-07                  0.0
     1.506237898e-07                  0.0
     1.571726067e-07                  0.0
     1.637214236e-07                  0.0
     1.702702406e-07                  0.0
     1.833678744e-07                  0.0
     1.899166914e-07                  0.0
     2.030143252e-07                  0.0
     2.095631422e-07                  0.0
      2.22660776e-07                  0.0
     2.357584099e-07                  0.0
     2.488560438e-07                  0.0
     2.619536776e-07                  0.0
     2.750513115e-07                  0.0
     2.881489454e-07                  0.0
     3.012465792e-07                  0.0
     3.274418471e-07                  0.0
     3.405394809e-07                  0.0
     3.536371148e-07                  0.0
     3.667347487e-07                  0.0
     3.929300165e-07                  0.0
     4.060276504e-07                  0.0
     4.191252843e-07                  0.0
     4.453205521e-07                  0.0
     4.715158199e-07                  0.0
     4.846134538e-07                  0.0
     4.977110877e-07                  0.0
     5.239063555e-07                  0.0
     5.501016234e-07                  0.0
     5.762968912e-07                  0.0
     6.024921591e-07                  0.0
     6.417850608e-07                  0.0
     6.679803286e-07                  0.0
     6.941755964e-07                  0.0
     7.334684982e-07                  0.0
      7.59663766e-07                  0.0
     7.858590338e-07                  0.0
     8.186031186e-07                  0.0
     8.513472034e-07                  0.0
     9.037377391e-07                  0.0
     9.561282748e-07                  0.0
     9.954211765e-07                  0.0
     1.047811712e-06                  0.0
     1.100202248e-06                  0.0
     1.152592784e-06                  0.0
     1.204983319e-06                  0.0
     1.244276221e-06                  0.0
     1.283569123e-06                  0.0
     1.342508475e-06                  0.0
     1.401447828e-06                  0.0
     1.453838364e-06                  0.0
     1.506228899e-06                  0.0
     1.597912337e-06                  0.0
     1.650302872e-06                  0.0
     1.728888676e-06                  0.0
     1.833669747e-06                  0.0
     1.886060283e-06                  0.0
     1.938450819e-06                  0.0
      2.04323189e-06                  0.0
     2.148012961e-06                  0.0
     2.252794033e-06                  0.0
      2.40996564e-06                  0.0
     2.488551443e-06                  0.0
     2.567137247e-06                  0.0
      2.64572305e-06                  0.0
     2.724308854e-06                  0.0
     2.829089925e-06                  0.0
     2.933870997e-06                  0.0
     3.091042604e-06                  0.0
      3.24821421e-06                  0.0
     3.352995282e-06                  0.0
     3.562557425e-06                  0.0
     3.693533764e-06                  0.0
     3.824510103e-06                  0.0
     3.929291174e-06                  0.0
     4.034072245e-06                  0.0
     4.243634388e-06                  0.0
     4.427001263e-06                  0.0
     4.610368138e-06                  0.0
      4.81993028e-06                  0.0
     5.029492423e-06                  0.0
      5.18666403e-06                  0.0
      5.55339778e-06                  0.0
     5.710569387e-06                  0.0
     5.867740994e-06                  0.0
     6.182084208e-06                  0.0
     6.548817957e-06                  0.0
     6.880624683e-06                  0.0
     7.264821945e-06                  0.0
     7.474384087e-06                  0.0
      7.68394623e-06                  0.0
     8.103070515e-06                  0.0
     8.731756943e-06                  0.0
     9.011173133e-06                  0.0
     9.500151466e-06                  0.0
     9.779567656e-06                  0.0
     1.033840004e-05                  0.0
     1.070513379e-05                  0.0
     1.107186754e-05                  0.0
     1.166562694e-05                  0.0
     1.215460527e-05                  0.0
     1.250387551e-05                  0.0
     1.334212408e-05                  0.0
     1.386602944e-05                  0.0
     1.438993479e-05                  0.0
     1.508847527e-05                  0.0
     1.578701575e-05                  0.0
     1.690468051e-05                  0.0
     1.746351289e-05                  0.0
     1.806891463e-05                  0.0
     1.881402447e-05                  0.0
     1.955913431e-05                  0.0
     1.993168923e-05                  0.0
     2.030424415e-05                  0.0
     2.123563146e-05                  0.0
     2.216701876e-05                  0.0
     2.328468352e-05                  0.0
     2.393755105e-05                  0.0
     2.440772681e-05                  0.0
     2.534807833e-05                  0.0
     2.704071107e-05                  0.0
     2.854527351e-05                  0.0
     2.986176564e-05                  0.0
     3.099018746e-05                  0.0
     3.230667959e-05                  0.0
     3.362317172e-05                  0.0
     3.588001537e-05                  0.0
     3.738457781e-05                  0.0
     3.926528085e-05                  0.0
     4.039370268e-05                  0.0
     4.189826511e-05                  0.0
     4.453124937e-05                  0.0
     4.641195242e-05                  0.0
     4.792015049e-05                  0.0
     4.981539609e-05                  0.0
      5.15243892e-05                  0.0
     5.323338231e-05                  0.0
     5.627159229e-05                  0.0
     5.817047352e-05                  0.0
       6.1968236e-05                  0.0
     6.386711723e-05                  0.0
     6.690532721e-05                  0.0
     6.918398469e-05                  0.0
     7.146264218e-05                  0.0
      7.60752152e-05                  0.0
     7.915763163e-05                  0.0
     8.224004806e-05                  0.0
     8.609306859e-05                  0.0
     9.071669323e-05                  0.0
     9.534031787e-05                  0.0
      9.84227343e-05                  0.0
     0.0001026610569                  0.0
     0.0001076699836                  0.0
     0.0001134495144                  0.0
     0.0001184584411                  0.0
     0.0001246732516                  0.0
     0.0001285762498                  0.0
     0.0001346345044                  0.0
     0.0001393247659                  0.0
     0.0001438195999                  0.0
     0.0001515076598                  0.0
     0.0001560541264                  0.0
     0.0001631780319                  0.0
     0.0001679273022                  0.0
